"PUPIL","ACT","OBSERVED","ORDERED","EXPECTATION","VARIANCE","ZSCORE","RESIDUAL","PERSON MEASURE","ITEM MEASURE","MEASURE DIFFERENCE","LOG(PROBABILITY)","PREDICTED PERSON MEASURE","PREDICTED ITEM MEASURE","MORE PROBABLE RESPONSE","CODE","PERSON LABEL","ITEM LABEL"
65,24,0,0,1.467,.419,-2.265,-1.467,.614,-.320,.934,-2.463,-2.137,2.431,2,"00","CORLEONE, MICHAEL","FIND OUT WHAT FLOWERS LIVE ON"
65,25,0,0,1.090,.467,-1.595,-1.090,.614,.421,.192,-1.647,-1.614,2.649,1,"00","CORLEONE, MICHAEL","TALK W/FRIENDS ABOUT PLANTS"
66,1,1,1,1.397,.293,-.734,-.397,.493,-.892,1.384,-.599,-.892,.493,1,"01","PINHEAD, ZIPPY","WATCH BIRDS"
66,2,2,2,1.572,.386,.689,.428,.493,-.611,1.103,-.442,1.065,-1.183,2,"02","PINHEAD, ZIPPY","READ BOOKS ON ANIMALS"
66,3,0,0,1.084,.392,-1.732,-1.084,.493,.279,.214,-1.849,-2.020,2.791,1,"00","PINHEAD, ZIPPY","READ BOOKS ON PLANTS"
66,4,1,1,.552,.318,.794,.448,.493,1.802,-1.309,-.730,1.802,.493,0,"01","PINHEAD, ZIPPY","WATCH GRASS CHANGE"
66,5,0,0,.283,.253,-.562,-.283,.493,2.189,-1.696,-.298,.357,2.324,0,"00","PINHEAD, ZIPPY","FIND BOTTLES AND CANS"
66,6,1,1,1.132,.397,-.209,-.132,.493,.164,.329,-.535,.164,.493,1,"01","PINHEAD, ZIPPY","LOOK UP STRANGE ANIMAL OR PLANT"
66,7,0,0,.771,.442,-1.160,-.771,.493,.994,-.501,-1.017,-1.063,2.549,1,"00","PINHEAD, ZIPPY","WATCH ANIMAL MOVE"
66,8,0,0,.564,.344,-.962,-.564,.493,1.641,-1.148,-.723,-.641,2.775,0,"00","PINHEAD, ZIPPY","LOOK IN SIDEWALK CRACKS"
66,9,1,1,.945,.517,.077,.055,.493,.600,-.107,-.733,.600,.493,1,"01","PINHEAD, ZIPPY","LEARN WEED NAMES"
66,10,2,2,1.754,.210,.536,.246,.493,-1.570,2.063,-.266,.473,-1.550,2,"02","PINHEAD, ZIPPY","LISTEN TO BIRD SING"
66,11,2,2,1.600,.270,.771,.400,.493,-1.372,1.865,-.487,1.135,-2.014,2,"02","PINHEAD, ZIPPY","FIND WHERE ANIMAL LIVES"
66,12,2,2,1.836,.137,.442,.164,.493,-1.139,1.632,-.179,-.041,-.606,2,"02","PINHEAD, ZIPPY","GO TO MUSEUM"
66,13,2,2,1.766,.281,.441,.234,.493,-.896,1.389,-.202,.437,-.840,2,"02","PINHEAD, ZIPPY","GROW GARDEN"
66,14,1,1,1.084,.420,-.130,-.084,.493,.294,.199,-.557,.294,.493,1,"01","PINHEAD, ZIPPY","LOOK AT PICTURES OF PLANTS"
66,15,2,2,1.467,.379,.866,.533,.493,-.559,1.052,-.631,1.448,-1.514,2,"02","PINHEAD, ZIPPY","READ ANIMAL STORIES"
66,16,0,0,1.009,.358,-1.685,-1.009,.493,.468,.024,-1.744,-1.962,2.923,1,"00","PINHEAD, ZIPPY","MAKE A MAP"
66,17,2,2,1.200,.436,1.212,.800,.493,.045,.447,-1.085,2.142,-1.604,1,"02","PINHEAD, ZIPPY","WATCH WHAT ANIMALS EAT"
66,18,2,2,1.959,.048,.190,.041,.493,-2.256,2.749,-.038,-.979,-.785,2,"02","PINHEAD, ZIPPY","GO ON PICNIC"
66,19,2,2,1.907,.093,.304,.093,.493,-2.161,2.653,-.092,-.502,-1.166,2,"02","PINHEAD, ZIPPY","GO TO ZOO"
66,20,0,0,.488,.341,-.836,-.488,.493,1.747,-1.254,-.584,-.373,2.612,0,"00","PINHEAD, ZIPPY","WATCH BUGS"
66,21,2,2,1.608,.337,.675,.392,.493,-.804,1.297,-.420,.997,-1.308,2,"02","PINHEAD, ZIPPY","WATCH BIRD MAKE NEST"
66,22,2,2,1.236,.453,1.136,.764,.493,-.009,.502,-.989,2.003,-1.520,1,"02","PINHEAD, ZIPPY","FIND OUT WHAT ANIMALS EAT"
66,23,0,0,.340,.301,-.619,-.340,.493,1.947,-1.454,-.359,.154,2.285,0,"00","PINHEAD, ZIPPY","WATCH A RAT"
66,24,2,2,1.415,.446,.877,.585,.493,-.320,.813,-.662,1.496,-1.324,2,"02","PINHEAD, ZIPPY","FIND OUT WHAT FLOWERS LIVE ON"
66,25,1,1,1.034,.470,-.049,-.034,.493,.421,.071,-.638,.421,.493,1,"01","PINHEAD, ZIPPY","TALK W/FRIENDS ABOUT PLANTS"
67,1,1,1,1.362,.294,-.669,-.362,.374,-.892,1.265,-.553,-.892,.374,1,"01","MALAPROP, MRS.","WATCH BIRDS"
67,2,2,2,1.524,.420,.735,.476,.374,-.611,.984,-.496,1.065,-1.302,2,"02","MALAPROP, MRS.","READ BOOKS ON ANIMALS"
67,3,1,1,1.037,.393,-.060,-.037,.374,.279,.095,-.502,.279,.374,1,"01","MALAPROP, MRS.","READ BOOKS ON PLANTS"
67,4,1,1,.515,.309,.873,.485,.374,1.802,-1.428,-.786,1.802,.374,0,"01","MALAPROP, MRS.","WATCH GRASS CHANGE"
67,5,0,0,.254,.230,-.529,-.254,.374,2.189,-1.815,-.266,.357,2.205,0,"00","MALAPROP, MRS.","FIND BOTTLES AND CANS"
67,6,0,0,1.084,.400,-1.715,-1.084,.374,.164,.210,-1.825,-2.106,2.643,1,"00","MALAPROP, MRS.","LOOK UP STRANGE ANIMAL OR PLANT"
67,7,1,1,.719,.431,.428,.281,.374,.994,-.620,-.712,.994,.374,1,"01","MALAPROP, MRS.","WATCH ANIMAL MOVE"
67,8,0,0,.523,.332,-.909,-.523,.374,1.641,-1.267,-.659,-.641,2.656,0,"00","MALAPROP, MRS.","LOOK IN SIDEWALK CRACKS"
67,9,0,0,.883,.511,-1.236,-.883,.374,.600,-.226,-1.138,-1.293,2.266,1,"00","MALAPROP, MRS.","LEARN WEED NAMES"
67,10,1,1,1.728,.229,-1.523,-.728,.374,-1.570,1.943,-1.421,-1.570,.374,2,"01","MALAPROP, MRS.","LISTEN TO BIRD SING"
67,11,2,2,1.567,.281,.817,.433,.374,-1.372,1.746,-.537,1.135,-2.133,2,"02","MALAPROP, MRS.","FIND WHERE ANIMAL LIVES"
67,12,1,1,1.819,.148,-2.131,-.819,.374,-1.139,1.513,-1.712,-2.238,1.472,2,"01","MALAPROP, MRS.","GO TO MUSEUM"
67,13,2,2,1.730,.322,.475,.270,.374,-.896,1.270,-.232,.437,-.960,2,"02","MALAPROP, MRS.","GROW GARDEN"
67,14,1,1,1.034,.422,-.052,-.034,.374,.294,.080,-.550,.294,.374,1,"01","MALAPROP, MRS.","LOOK AT PICTURES OF PLANTS"
67,15,2,2,1.421,.398,.918,.579,.374,-.559,.933,-.697,1.448,-1.633,2,"02","MALAPROP, MRS.","READ ANIMAL STORIES"
67,16,1,1,.966,.358,.057,.034,.374,.468,-.095,-.445,.468,.374,1,"01","MALAPROP, MRS.","MAKE A MAP"
67,17,2,2,1.147,.443,1.281,.853,.374,.045,.328,-1.183,2.142,-1.723,1,"02","MALAPROP, MRS.","WATCH WHAT ANIMALS EAT"
67,18,2,2,1.952,.055,.202,.048,.374,-2.256,2.630,-.044,-.979,-.904,2,"02","MALAPROP, MRS.","GO ON PICNIC"
67,19,2,2,1.895,.105,.323,.105,.374,-2.161,2.534,-.104,-.502,-1.285,2,"02","MALAPROP, MRS.","GO TO ZOO"
67,20,1,1,.448,.323,.971,.552,.374,1.747,-1.373,-.987,1.747,.374,0,"01","MALAPROP, MRS.","WATCH BUGS"
67,21,2,2,1.566,.364,.718,.434,.374,-.804,1.178,-.469,.997,-1.428,2,"02","MALAPROP, MRS.","WATCH BIRD MAKE NEST"
67,22,1,1,1.181,.463,-.266,-.181,.374,-.009,.383,-.685,-.009,.374,1,"01","MALAPROP, MRS.","FIND OUT WHAT ANIMALS EAT"
67,23,0,0,.305,.275,-.583,-.305,.374,1.947,-1.573,-.320,.154,2.166,0,"00","MALAPROP, MRS.","WATCH A RAT"
67,24,1,1,1.360,.470,-.525,-.360,.374,-.320,.694,-.915,-.320,.374,2,"01","MALAPROP, MRS.","FIND OUT WHAT FLOWERS LIVE ON"
67,25,2,2,.977,.471,1.490,1.023,.374,.421,-.048,-1.495,2.457,-1.662,1,"02","MALAPROP, MRS.","TALK W/FRIENDS ABOUT PLANTS"
68,1,1,1,1.033,.279,-.062,-.033,-.774,-.892,.117,-.329,-.892,-.774,1,"01","BOND, JAMES","WATCH BIRDS"
68,2,2,2,.902,.592,1.427,1.098,-.774,-.611,-.164,-1.379,1.065,-2.450,1,"02","BOND, JAMES","READ BOOKS ON ANIMALS"
68,3,0,0,.600,.351,-1.014,-.600,-.774,.279,-1.053,-.788,-2.020,1.524,1,"00","BOND, JAMES","READ BOOKS ON PLANTS"
68,4,0,0,.227,.185,-.529,-.227,-.774,1.802,-2.576,-.252,-.656,1.684,0,"00","BOND, JAMES","WATCH GRASS CHANGE"
68,5,0,0,.086,.083,-.297,-.086,-.774,2.189,-2.963,-.087,.357,1.057,0,"00","BOND, JAMES","FIND BOTTLES AND CANS"
68,6,1,1,.635,.364,.605,.365,-.774,.164,-.938,-.687,.164,-.774,1,"01","BOND, JAMES","LOOK UP STRANGE ANIMAL OR PLANT"
68,7,0,0,.318,.258,-.626,-.318,-.774,.994,-1.768,-.353,-1.063,1.282,0,"00","BOND, JAMES","WATCH ANIMAL MOVE"
68,8,1,1,.224,.186,1.797,.776,-.774,1.641,-2.415,-1.553,1.641,-.774,0,"01","BOND, JAMES","LOOK IN SIDEWALK CRACKS"
68,9,0,0,.390,.321,-.688,-.390,-.774,.600,-1.374,-.428,-1.293,1.118,0,"00","BOND, JAMES","LEARN WEED NAMES"
68,10,2,2,1.357,.413,1.001,.643,-.774,-1.570,.795,-.801,.473,-2.817,1,"02","BOND, JAMES","LISTEN TO BIRD SING"
68,11,1,1,1.202,.337,-.349,-.202,-.774,-1.372,.598,-.475,-1.372,-.774,1,"01","BOND, JAMES","FIND WHERE ANIMAL LIVES"
68,12,2,2,1.590,.242,.833,.410,-.774,-1.139,.365,-.527,-.041,-1.873,2,"02","BOND, JAMES","GO TO MUSEUM"
68,13,0,0,1.092,.748,-1.262,-1.092,-.774,-.896,.122,-1.102,-2.229,.559,2,"00","BOND, JAMES","GROW GARDEN"
68,14,1,1,.571,.360,.715,.429,-.774,.294,-1.068,-.784,.294,-.774,0,"01","BOND, JAMES","LOOK AT PICTURES OF PLANTS"
68,15,2,2,.897,.475,1.600,1.103,-.774,-.559,-.215,-1.653,1.448,-2.781,1,"02","BOND, JAMES","READ ANIMAL STORIES"
68,16,0,0,.567,.324,-.996,-.567,-.774,.468,-1.243,-.750,-1.962,1.656,1,"00","BOND, JAMES","MAKE A MAP"
68,17,0,0,.644,.401,-1.017,-.644,-.774,.045,-.820,-.817,-2.051,1.322,1,"00","BOND, JAMES","WATCH WHAT ANIMALS EAT"
68,18,2,2,1.807,.244,.391,.193,-.774,-2.256,1.482,-.162,-.979,-2.052,2,"02","BOND, JAMES","GO ON PICNIC"
68,19,2,2,1.675,.309,.584,.325,-.774,-2.161,1.386,-.329,-.502,-2.433,2,"02","BOND, JAMES","GO TO ZOO"
68,20,0,0,.177,.156,-.447,-.177,-.774,1.747,-2.521,-.188,-.373,1.345,0,"00","BOND, JAMES","WATCH BUGS"
68,21,0,0,1.016,.550,-1.370,-1.016,-.774,-.804,.030,-1.320,-2.605,1.027,1,"00","BOND, JAMES","WATCH BIRD MAKE NEST"
68,22,1,1,.649,.422,.540,.351,-.774,-.009,-.765,-.787,-.009,-.774,1,"01","BOND, JAMES","FIND OUT WHAT ANIMALS EAT"
68,23,0,0,.103,.100,-.326,-.103,-.774,1.947,-2.721,-.105,.154,1.018,0,"00","BOND, JAMES","WATCH A RAT"
68,24,1,1,.758,.511,.339,.242,-.774,-.320,-.454,-.842,-.320,-.774,1,"01","BOND, JAMES","FIND OUT WHAT FLOWERS LIVE ON"
68,25,0,0,.487,.353,-.820,-.487,-.774,.421,-1.196,-.572,-1.614,1.261,0,"00","BOND, JAMES","TALK W/FRIENDS ABOUT PLANTS"
69,1,1,1,1.504,.281,-.951,-.504,.863,-.892,1.755,-.766,-.892,.863,2,"01","BLOFELD, VILLAIN","WATCH BIRDS"
69,2,2,2,1.697,.288,.565,.303,.863,-.611,1.474,-.308,1.065,-.812,2,"02","BLOFELD, VILLAIN","READ BOOKS ON ANIMALS"
69,3,1,1,1.228,.381,-.369,-.228,.863,.279,.585,-.567,.279,.863,1,"01","BLOFELD, VILLAIN","READ BOOKS ON PLANTS"
69,4,0,0,.674,.337,-1.160,-.674,.863,1.802,-.939,-.955,-.656,3.321,1,"00","BLOFELD, VILLAIN","WATCH GRASS CHANGE"
69,5,0,0,.390,.331,-.679,-.390,.863,2.189,-1.325,-.422,.357,2.695,0,"00","BLOFELD, VILLAIN","FIND BOTTLES AND CANS"
69,6,1,1,1.276,.381,-.447,-.276,.863,.164,.700,-.610,.164,.863,1,"01","BLOFELD, VILLAIN","LOOK UP STRANGE ANIMAL OR PLANT"
69,7,0,0,.939,.463,-1.381,-.939,.863,.994,-.131,-1.334,-1.063,2.920,1,"00","BLOFELD, VILLAIN","WATCH ANIMAL MOVE"
69,8,1,1,.697,.374,.496,.303,.863,1.641,-.778,-.626,1.641,.863,1,"01","BLOFELD, VILLAIN","LOOK IN SIDEWALK CRACKS"
69,9,2,2,1.136,.508,1.212,.864,.863,.600,.264,-1.105,2.492,-1.029,1,"02","BLOFELD, VILLAIN","LEARN WEED NAMES"
69,10,2,2,1.822,.159,.446,.178,.863,-1.570,2.433,-.188,.473,-1.180,2,"02","BLOFELD, VILLAIN","LISTEN TO BIRD SING"
69,11,2,2,1.692,.229,.643,.308,.863,-1.372,2.235,-.357,1.135,-1.644,2,"02","BLOFELD, VILLAIN","FIND WHERE ANIMAL LIVES"
69,12,2,2,1.881,.105,.367,.119,.863,-1.139,2.002,-.127,-.041,-.235,2,"02","BLOFELD, VILLAIN","GO TO MUSEUM"
69,13,2,2,1.850,.179,.354,.150,.863,-.896,1.759,-.132,.437,-.470,2,"02","BLOFELD, VILLAIN","GROW GARDEN"
69,14,1,1,1.237,.404,-.373,-.237,.863,.294,.570,-.617,.294,.863,1,"01","BLOFELD, VILLAIN","LOOK AT PICTURES OF PLANTS"
69,15,2,2,1.596,.314,.721,.404,.863,-.559,1.422,-.458,1.448,-1.144,2,"02","BLOFELD, VILLAIN","READ ANIMAL STORIES"
69,16,2,2,1.141,.356,1.439,.859,.863,.468,.395,-1.353,2.899,-1.567,1,"02","BLOFELD, VILLAIN","MAKE A MAP"
69,17,2,2,1.355,.401,1.018,.645,.863,.045,.818,-.818,2.142,-1.233,1,"02","BLOFELD, VILLAIN","WATCH WHAT ANIMALS EAT"
69,18,2,2,1.973,.030,.157,.027,.863,-2.256,3.119,-.026,-.979,-.414,2,"02","BLOFELD, VILLAIN","GO ON PICNIC"
69,19,2,2,1.936,.064,.252,.064,.863,-2.161,3.024,-.064,-.502,-.795,2,"02","BLOFELD, VILLAIN","GO TO ZOO"
69,20,0,0,.624,.390,-.999,-.624,.863,1.747,-.883,-.790,-.373,2.983,1,"00","BLOFELD, VILLAIN","WATCH BUGS"
69,21,2,2,1.718,.256,.559,.282,.863,-.804,1.667,-.296,.997,-.938,2,"02","BLOFELD, VILLAIN","WATCH BIRD MAKE NEST"
69,22,1,1,1.395,.406,-.620,-.395,.863,-.009,.873,-.827,-.009,.863,2,"01","BLOFELD, VILLAIN","FIND OUT WHAT ANIMALS EAT"
69,23,0,0,.467,.387,-.750,-.467,.863,1.947,-1.083,-.507,.154,2.656,0,"00","BLOFELD, VILLAIN","WATCH A RAT"
69,24,2,2,1.564,.363,.723,.436,.863,-.320,1.184,-.473,1.496,-.954,2,"02","BLOFELD, VILLAIN","FIND OUT WHAT FLOWERS LIVE ON"
69,25,1,1,1.205,.452,-.305,-.205,.863,.421,.442,-.682,.421,.863,1,"01","BLOFELD, VILLAIN","TALK W/FRIENDS ABOUT PLANTS"
70,1,2,2,1.714,.212,.621,.286,1.701,-.892,2.593,-.331,1.879,-1.069,2,"02","KENT, CLARK","WATCH BIRDS"
70,2,2,2,1.866,.133,.366,.134,1.701,-.611,2.312,-.134,1.065,.026,2,"02","KENT, CLARK","READ BOOKS ON ANIMALS"
70,3,2,2,1.523,.314,.852,.477,1.701,.279,1.423,-.589,2.577,-.597,2,"02","KENT, CLARK","READ BOOKS ON PLANTS"
70,4,2,2,.965,.351,1.747,1.035,1.701,1.802,-.101,-1.842,4.260,-.757,1,"02","KENT, CLARK","WATCH GRASS CHANGE"
70,5,0,0,.743,.502,-1.050,-.743,1.701,2.189,-.487,-.887,.357,3.533,1,"00","KENT, CLARK","FIND BOTTLES AND CANS"
70,6,2,2,1.565,.300,.793,.435,1.701,.164,1.538,-.523,2.433,-.568,2,"02","KENT, CLARK","LOOK UP STRANGE ANIMAL OR PLANT"
70,7,2,2,1.318,.421,1.051,.682,1.701,.994,.708,-.867,3.050,-.355,1,"02","KENT, CLARK","WATCH ANIMAL MOVE"
70,8,0,0,1.024,.398,-1.624,-1.024,1.701,1.641,.061,-1.676,-.641,3.984,1,"00","KENT, CLARK","LOOK IN SIDEWALK CRACKS"
70,9,1,1,1.515,.378,-.838,-.515,1.701,.600,1.102,-1.029,.600,1.702,2,"01","KENT, CLARK","LEARN WEED NAMES"
70,10,2,2,1.918,.078,.293,.082,1.701,-1.570,3.271,-.084,.473,-.342,2,"02","KENT, CLARK","LISTEN TO BIRD SING"
70,11,2,2,1.844,.135,.424,.156,1.701,-1.372,3.074,-.168,1.135,-.805,2,"02","KENT, CLARK","FIND WHERE ANIMAL LIVES"
70,12,2,2,1.945,.052,.242,.055,1.701,-1.139,2.841,-.057,-.041,.603,2,"02","KENT, CLARK","GO TO MUSEUM"
70,13,2,2,1.944,.064,.223,.056,1.701,-.896,2.598,-.052,.437,.368,2,"02","KENT, CLARK","GROW GARDEN"
70,14,1,1,1.544,.317,-.965,-.544,1.701,.294,1.408,-.950,.294,1.701,2,"01","KENT, CLARK","LOOK AT PICTURES OF PLANTS"
70,15,2,2,1.800,.178,.475,.200,1.701,-.559,2.261,-.213,1.448,-.305,2,"02","KENT, CLARK","READ ANIMAL STORIES"
70,16,2,2,1.430,.325,1.000,.570,1.701,.468,1.233,-.755,2.899,-.729,1,"02","KENT, CLARK","MAKE A MAP"
70,17,2,2,1.643,.278,.678,.357,1.701,.045,1.656,-.405,2.142,-.395,2,"02","KENT, CLARK","WATCH WHAT ANIMALS EAT"
70,18,2,2,1.989,.012,.102,.011,1.701,-2.256,3.957,-.011,-.979,.424,2,"02","KENT, CLARK","GO ON PICNIC"
70,19,2,2,1.972,.028,.166,.028,1.701,-2.161,3.862,-.028,-.502,.043,2,"02","KENT, CLARK","GO TO ZOO"
70,20,0,0,.980,.445,-1.469,-.980,1.701,1.747,-.045,-1.458,-.373,3.821,1,"00","KENT, CLARK","WATCH BUGS"
70,21,2,2,1.871,.124,.366,.129,1.701,-.804,2.505,-.131,.997,-.100,2,"02","KENT, CLARK","WATCH BIRD MAKE NEST"
70,22,2,2,1.678,.264,.627,.322,1.701,-.009,1.711,-.356,2.003,-.311,2,"02","KENT, CLARK","FIND OUT WHAT ANIMALS EAT"
70,23,0,0,.865,.543,-1.174,-.865,1.701,1.947,-.245,-1.056,.154,3.494,1,"00","KENT, CLARK","WATCH A RAT"
70,24,2,2,1.793,.192,.472,.207,1.701,-.320,2.022,-.214,1.496,-.115,2,"02","KENT, CLARK","FIND OUT WHAT FLOWERS LIVE ON"
70,25,1,1,1.542,.339,-.931,-.542,1.701,.421,1.280,-1.002,.421,1.701,2,"01","KENT, CLARK","TALK W/FRIENDS ABOUT PLANTS"
71,1,2,2,1.504,.281,.936,.496,.863,-.892,1.755,-.655,1.879,-1.907,2,"02","STOLLER, DAVE","WATCH BIRDS"
71,2,2,2,1.697,.288,.565,.303,.863,-.611,1.474,-.308,1.065,-.812,2,"02","STOLLER, DAVE","READ BOOKS ON ANIMALS"
71,3,0,0,1.228,.381,-1.989,-1.228,.863,.279,.585,-2.278,-2.020,3.162,1,"00","STOLLER, DAVE","READ BOOKS ON PLANTS"
71,4,1,1,.674,.337,.561,.326,.863,1.802,-.939,-.587,1.802,.863,1,"01","STOLLER, DAVE","WATCH GRASS CHANGE"
71,5,2,2,.390,.331,2.800,1.610,.863,2.189,-1.325,-3.072,4.020,-.968,0,"02","STOLLER, DAVE","FIND BOTTLES AND CANS"
71,6,2,2,1.276,.381,1.173,.724,.863,.164,.700,-1.004,2.433,-1.406,1,"02","STOLLER, DAVE","LOOK UP STRANGE ANIMAL OR PLANT"
71,7,2,2,.939,.463,1.559,1.061,.863,.994,-.131,-1.595,3.050,-1.193,1,"02","STOLLER, DAVE","WATCH ANIMAL MOVE"
71,8,0,0,.697,.374,-1.140,-.697,.863,1.641,-.778,-.956,-.641,3.145,1,"00","STOLLER, DAVE","LOOK IN SIDEWALK CRACKS"
71,9,0,0,1.136,.508,-1.593,-1.136,.863,.600,.264,-1.632,-1.293,2.755,1,"00","STOLLER, DAVE","LEARN WEED NAMES"
71,10,1,1,1.822,.159,-2.062,-.822,.863,-1.570,2.433,-1.802,-1.570,.863,2,"01","STOLLER, DAVE","LISTEN TO BIRD SING"
71,11,2,2,1.692,.229,.643,.308,.863,-1.372,2.235,-.357,1.135,-1.644,2,"02","STOLLER, DAVE","FIND WHERE ANIMAL LIVES"
71,12,2,2,1.881,.105,.367,.119,.863,-1.139,2.002,-.127,-.041,-.235,2,"02","STOLLER, DAVE","GO TO MUSEUM"
71,13,0,0,1.850,.179,-4.369,-1.850,.863,-.896,1.759,-3.651,-2.229,2.196,2,"00","STOLLER, DAVE","GROW GARDEN"
71,14,0,0,1.237,.404,-1.946,-1.237,.863,.294,.570,-2.192,-1.901,3.058,1,"00","STOLLER, DAVE","LOOK AT PICTURES OF PLANTS"
71,15,2,2,1.596,.314,.721,.404,.863,-.559,1.422,-.458,1.448,-1.144,2,"02","STOLLER, DAVE","READ ANIMAL STORIES"
71,16,2,2,1.141,.356,1.439,.859,.863,.468,.395,-1.353,2.899,-1.567,1,"02","STOLLER, DAVE","MAKE A MAP"
71,17,2,2,1.355,.401,1.018,.645,.863,.045,.818,-.818,2.142,-1.233,1,"02","STOLLER, DAVE","WATCH WHAT ANIMALS EAT"
71,18,2,2,1.973,.030,.157,.027,.863,-2.256,3.119,-.026,-.979,-.414,2,"02","STOLLER, DAVE","GO ON PICNIC"
71,19,0,0,1.936,.064,-7.633,-1.936,.863,-2.161,3.024,-6.111,-3.819,2.522,2,"00","STOLLER, DAVE","GO TO ZOO"
71,20,2,2,.624,.390,2.204,1.376,.863,1.747,-.883,-2.556,3.866,-1.256,1,"02","STOLLER, DAVE","WATCH BUGS"
71,21,2,2,1.718,.256,.559,.282,.863,-.804,1.667,-.296,.997,-.938,2,"02","STOLLER, DAVE","WATCH BIRD MAKE NEST"
71,22,2,2,1.395,.406,.948,.605,.863,-.009,.873,-.736,2.003,-1.150,2,"02","STOLLER, DAVE","FIND OUT WHAT ANIMALS EAT"
71,23,2,2,.467,.387,2.465,1.533,.863,1.947,-1.083,-2.674,3.739,-.929,0,"02","STOLLER, DAVE","WATCH A RAT"
71,24,0,0,1.564,.363,-2.598,-1.564,.863,-.320,1.184,-2.841,-2.137,2.680,2,"00","STOLLER, DAVE","FIND OUT WHAT FLOWERS LIVE ON"
71,25,1,1,1.205,.452,-.305,-.205,.863,.421,.442,-.682,.421,.863,1,"01","STOLLER, DAVE","TALK W/FRIENDS ABOUT PLANTS"
72,1,1,1,.860,.284,.263,.140,-1.391,-.892,-.499,-.362,-.892,-1.391,1,"01","JACKSON, SOLOMON","WATCH BIRDS"
72,2,0,0,.567,.476,-.823,-.567,-1.391,-.611,-.780,-.602,-2.286,.285,0,"00","JACKSON, SOLOMON","READ BOOKS ON ANIMALS"
72,3,0,0,.403,.285,-.756,-.403,-1.391,.279,-1.669,-.480,-2.020,.908,0,"00","JACKSON, SOLOMON","READ BOOKS ON PLANTS"
72,4,1,1,.134,.119,2.506,.866,-1.391,1.802,-3.193,-2.028,1.802,-1.391,0,"01","JACKSON, SOLOMON","WATCH GRASS CHANGE"
72,5,0,0,.047,.046,-.218,-.047,-1.391,2.189,-3.579,-.047,.357,.441,0,"00","JACKSON, SOLOMON","FIND BOTTLES AND CANS"
72,6,0,0,.430,.298,-.787,-.430,-1.391,.164,-1.554,-.516,-2.106,.879,0,"00","JACKSON, SOLOMON","LOOK UP STRANGE ANIMAL OR PLANT"
72,7,0,0,.188,.167,-.461,-.188,-1.391,.994,-2.385,-.200,-1.063,.666,0,"00","JACKSON, SOLOMON","WATCH ANIMAL MOVE"
72,8,1,1,.131,.118,2.528,.869,-1.391,1.641,-3.031,-2.062,1.641,-1.391,0,"01","JACKSON, SOLOMON","LOOK IN SIDEWALK CRACKS"
72,9,0,0,.229,.206,-.505,-.229,-1.391,.600,-1.990,-.241,-1.293,.501,0,"00","JACKSON, SOLOMON","LEARN WEED NAMES"
72,10,0,0,1.084,.465,-1.588,-1.084,-1.391,-1.570,.179,-1.638,-3.613,.652,1,"00","JACKSON, SOLOMON","LISTEN TO BIRD SING"
72,11,0,0,.994,.339,-1.707,-.994,-1.391,-1.372,-.019,-1.756,-3.879,1.116,1,"00","JACKSON, SOLOMON","FIND WHERE ANIMAL LIVES"
72,12,1,1,1.437,.246,-.882,-.437,-1.391,-1.139,-.251,-.575,-2.238,-.292,1,"01","JACKSON, SOLOMON","GO TO MUSEUM"
72,13,1,1,.645,.650,.441,.355,-1.391,-.896,-.495,-1.496,-.896,-1.391,0,"01","JACKSON, SOLOMON","GROW GARDEN"
72,14,0,0,.374,.279,-.708,-.374,-1.391,.294,-1.684,-.433,-1.901,.804,0,"00","JACKSON, SOLOMON","LOOK AT PICTURES OF PLANTS"
72,15,1,1,.620,.413,.591,.380,-1.391,-.559,-.832,-.816,-.559,-1.391,0,"01","JACKSON, SOLOMON","READ ANIMAL STORIES"
72,16,0,0,.383,.267,-.742,-.383,-1.391,.468,-1.859,-.459,-1.962,1.040,0,"00","JACKSON, SOLOMON","MAKE A MAP"
72,17,0,0,.422,.313,-.755,-.422,-1.391,.045,-1.436,-.491,-2.051,.706,0,"00","JACKSON, SOLOMON","WATCH WHAT ANIMALS EAT"
72,18,2,2,1.585,.495,.590,.415,-1.391,-2.256,.865,-.341,-.979,-2.668,2,"02","JACKSON, SOLOMON","GO ON PICNIC"
72,19,1,1,1.432,.481,-.623,-.432,-1.391,-2.161,.770,-1.101,-2.161,-1.391,2,"01","JACKSON, SOLOMON","GO TO ZOO"
72,20,2,2,.101,.094,6.189,1.899,-1.391,1.747,-3.137,-6.379,3.866,-3.510,0,"02","JACKSON, SOLOMON","WATCH BUGS"
72,21,0,0,.689,.493,-.980,-.689,-1.391,-.804,-.587,-.797,-2.605,.410,0,"00","JACKSON, SOLOMON","WATCH BIRD MAKE NEST"
72,22,0,0,.419,.322,-.738,-.419,-1.391,-.009,-1.381,-.477,-2.022,.622,0,"00","JACKSON, SOLOMON","FIND OUT WHAT ANIMALS EAT"
72,23,2,2,.057,.056,8.234,1.943,-1.391,1.947,-3.337,-6.732,3.739,-3.183,0,"02","JACKSON, SOLOMON","WATCH A RAT"
72,24,0,0,.478,.389,-.767,-.478,-1.391,-.320,-1.070,-.525,-2.137,.426,0,"00","JACKSON, SOLOMON","FIND OUT WHAT FLOWERS LIVE ON"
